company_name,url,city,state,country,employees,linkedin_url,founded,Industry,GrowjoRanking,Previous Ranking,estimated_revenues,job_openings,keywords,LeadInvestors,Accelerator,btype,valuation,total_funding,product_url,indeed_url,growth_percentage,contact_info
HB Global,hb-global.com,Harrisburg,PA,United States,37,http://www.linkedin.com/company/hb-global-llc,2017,Consumer,7886,,9287000,1,,,,,,,https://www.growjo.com/company/HB_Global,https://www.indeed.com/jobs?q=company%3A(HB Global),42%,For Contact Direct Phone Numbers and Emails see Lead411
ACP CreativIT,acpcreativit.com,Buffalo Grove,IL,United States,36,http://www.linkedin.com/company/acp-creativit,,Tech Services,7887,8444,5220000,1,,,,,,,https://www.growjo.com/company/ACP_CreativIT,https://www.indeed.com/jobs?q=company%3A(ACP CreativIT),57%,For Contact Direct Phone Numbers and Emails see Lead411
Timberline Communications Inc. (TCI),timberlinecommunications.com,Canton,MA,United States,36,http://www.linkedin.com/company/timberlinecommunications-inc,1999,Telecom,7888,,11700000,1,,,,,,,https://www.growjo.com/company/Timberline_Communications_Inc._(TCI),https://www.indeed.com/jobs?q=company%3A(Timberline Communications Inc. (TCI)),57%,For Contact Direct Phone Numbers and Emails see Lead411
AMTE Power,amtepower.com,Thurso,,United Kingdom,36,http://www.linkedin.com/company/amte-power-ltd.,2013,Electronics,7889,5866,8820000,1,,,,,,,https://www.growjo.com/company/AMTE_Power,https://www.indeed.com/jobs?q=company%3A(AMTE Power),57%,For Contact Direct Phone Numbers and Emails see Lead411
"Carter + Clark - Land Surveyors, Planners, Engineers",carterandclark.com,Duluth,GA,United States,36,http://www.linkedin.com/company/carter-land-surveyors-&-planners,1975,Engineering,7890,,3600000,1,,,,,,,"https://www.growjo.com/company/Carter_+_Clark_-_Land_Surveyors,_Planners,_Engineers","https://www.indeed.com/jobs?q=company%3A(Carter + Clark - Land Surveyors, Planners, Engineers)",57%,For Contact Direct Phone Numbers and Emails see Lead411
Enapter,enapter.com,Berlin,,Germany,106,http://www.linkedin.com/company/enapter,2017,Environmental,7891,5777,22260000,1,,,,,,,https://www.growjo.com/company/Enapter,https://www.indeed.com/jobs?q=company%3A(Enapter),41%,For Contact Direct Phone Numbers and Emails see Lead411
Kreative Technologies,kreativetech.com,Fairfax,VA,United States,48,http://www.linkedin.com/company/kreative-technologies-llc,2013,Tech Services,7892,7388,6960000,1,,,,,,,https://www.growjo.com/company/Kreative_Technologies,https://www.indeed.com/jobs?q=company%3A(Kreative Technologies),14%,For Contact Direct Phone Numbers and Emails see Lead411
Studio Three,studiothree.com,Chicago,IL,United States,58,http://www.linkedin.com/company/studiothree,2015,Health,7893,14463,15660000,1,,,,,,,https://www.growjo.com/company/Studio_Three,https://www.indeed.com/jobs?q=company%3A(Studio Three),29%,For Contact Direct Phone Numbers and Emails see Lead411
CASETiFY,casetify.com,Los Angeles,CA,United States,133,http://www.linkedin.com/company/casetify,2011,Consumer,7894,,33383000,1,,,,,,,https://www.growjo.com/company/CASETiFY,https://www.indeed.com/jobs?q=company%3A(CASETiFY),41%,For Contact Direct Phone Numbers and Emails see Lead411
Talent Anywhere,talentanywhere.com,San Francisco,CA,United States,187,http://www.linkedin.com/company/talent-anywhere,2006,Consulting,7895,,,1,,,,,,,https://www.growjo.com/company/Talent_Anywhere,https://www.indeed.com/jobs?q=company%3A(Talent Anywhere),42%,For Contact Direct Phone Numbers and Emails see Lead411
Zeta India,zeta.in,Bengaluru,,India,652,http://www.linkedin.com/company/zeta.in,2015,Tech Services,7896,9366,94540000,1,,,,,,,https://www.growjo.com/company/Zeta_India,https://www.indeed.com/jobs?q=company%3A(Zeta India),52%,For Contact Direct Phone Numbers and Emails see Lead411
Varnish Software,varnish-software.com,Stockholm,,Sweden,69,http://www.linkedin.com/company/varnish-software,2010,Tech Services,7897,9849,10005000,1,,,,,,,https://www.growjo.com/company/Varnish_Software,https://www.indeed.com/jobs?q=company%3A(Varnish Software),41%,For Contact Direct Phone Numbers and Emails see Lead411
fjorge,fjorgedigital.com,Minneapolis,MN,United States,69,http://www.linkedin.com/company/fjorge,,Tech Services,7898,,10005000,1,,,,,,,https://www.growjo.com/company/fjorge,https://www.indeed.com/jobs?q=company%3A(fjorge),41%,For Contact Direct Phone Numbers and Emails see Lead411
Sparro,sparro.com.au,Surry Hills,NSW,Australia,69,http://www.linkedin.com/company/sparro-digital,2010,Marketing,7899,,17250000,1,,,,,,,https://www.growjo.com/company/Sparro,https://www.indeed.com/jobs?q=company%3A(Sparro),41%,For Contact Direct Phone Numbers and Emails see Lead411
Solarfields Nederland,solarfields.nl,,,Netherlands,69,http://www.linkedin.com/company/solarfieldsnederland,2014,Environmental,7900,8063,14490000,1,,,,,,,https://www.growjo.com/company/Solarfields_Nederland,https://www.indeed.com/jobs?q=company%3A(Solarfields Nederland),41%,For Contact Direct Phone Numbers and Emails see Lead411
Credit Union Loan Source,culoansource.com,Alpharetta,GA,United States,69,http://www.linkedin.com/company/the-credit-union-loan-source-llc,2004,Finance,7901,,14490000,1,,,,,,,https://www.growjo.com/company/Credit_Union_Loan_Source,https://www.indeed.com/jobs?q=company%3A(Credit Union Loan Source),41%,For Contact Direct Phone Numbers and Emails see Lead411
DECO GROUP AS,decogroup.dk,Randers SV,,United States,69,http://www.linkedin.com/company/deco-group-as,2007,Textiles,7902,8350,,1,,,,,,,https://www.growjo.com/company/DECO_GROUP_AS,https://www.indeed.com/jobs?q=company%3A(DECO GROUP AS),41%,For Contact Direct Phone Numbers and Emails see Lead411
Carolina University,carolinau.edu,Winston-Salem,NC,United States,69,http://www.linkedin.com/company/carolina-university,1945,Education,7903,4598,12420000,1,,,,,,,https://www.growjo.com/company/Carolina_University,https://www.indeed.com/jobs?q=company%3A(Carolina University),41%,For Contact Direct Phone Numbers and Emails see Lead411
Movement Strategy,movementstrategy.com,Denver,CO,United States,96,http://www.linkedin.com/company/movement-strategy,2008,Adtech,7904,7976,24000000,1,"Consulting,Advertising,Analytics,E-Commerce,Human Resources Hr,Marketing,Marketing Analytics,Software Development,Travel",,,,,,https://www.growjo.com/company/Movement_Strategy,https://www.indeed.com/jobs?q=company%3A(Movement Strategy),41%,For Contact Direct Phone Numbers and Emails see Lead411
Northeast Family Services,northeastfamilyservices.com,Warwick,RI,United States,123,http://www.linkedin.com/company/northeast-family-services,2001,Civil,7905,,39729000,1,,,,,,,https://www.growjo.com/company/Northeast_Family_Services,https://www.indeed.com/jobs?q=company%3A(Northeast Family Services),41%,For Contact Direct Phone Numbers and Emails see Lead411
JMT Consultants Inc.,jmtconsultants.com,Saint John,,Canada,150,http://www.linkedin.com/company/jmt-consultants-inc-,2008,Engineering,7906,9878,15000000,1,,,,,,,https://www.growjo.com/company/JMT_Consultants_Inc.,https://www.indeed.com/jobs?q=company%3A(JMT Consultants Inc.),42%,For Contact Direct Phone Numbers and Emails see Lead411
Forgen,forgen.com,Centennial,CO,United States,145,http://www.linkedin.com/company/forgen,2009,Environmental,7907,,30450000,1,,,,,,,https://www.growjo.com/company/Forgen,https://www.indeed.com/jobs?q=company%3A(Forgen),27%,For Contact Direct Phone Numbers and Emails see Lead411
Nivagen Pharmaceuticals,nivagen.com,Sacramento,,,41,http://www.linkedin.com/company/nivagen-pharmaceuticals,2009,Pharma,7908,4680,8241000,1,,,,,,$26M,https://www.growjo.com/company/Nivagen_Pharmaceuticals,https://www.indeed.com/jobs?q=company%3A(Nivagen Pharmaceuticals),28%,For Contact Direct Phone Numbers and Emails see Lead411
Schbang,schbang.com,Mumbai,,India,475,http://www.linkedin.com/company/letschbang,2015,Marketing,7909,9636,118750000,1,,,,,,,https://www.growjo.com/company/Schbang,https://www.indeed.com/jobs?q=company%3A(Schbang),46%,For Contact Direct Phone Numbers and Emails see Lead411
TransnetBW GmbH,transnetbw.de,tuttgart,,Germany,520,http://www.linkedin.com/company/transnetbw,1998,Utilities,7910,9716,114400000,1,,,,,,,https://www.growjo.com/company/TransnetBW_GmbH,https://www.indeed.com/jobs?q=company%3A(TransnetBW GmbH),48%,For Contact Direct Phone Numbers and Emails see Lead411
Stockton Mortgage Corporation,smcapproved.com,Frankfort,KY,United States,211,http://www.linkedin.com/company/stockton-mortgage,2001,Banking,7911,9821,44310000,1,,,,,,,https://www.growjo.com/company/Stockton_Mortgage_Corporation,https://www.indeed.com/jobs?q=company%3A(Stockton Mortgage Corporation),42%,For Contact Direct Phone Numbers and Emails see Lead411
Business Today,businesstoday.org,Princeton,NJ,United States,101,http://www.linkedin.com/company/businesstoday1968,1968,NonProfit,7912,8765,,4,Education,,,,,,https://www.growjo.com/company/Business_Today,https://www.indeed.com/jobs?q=company%3A(Business Today),38%,For Contact Direct Phone Numbers and Emails see Lead411
Simple Feast,,Copenhagen,,Denmark,157,http://www.linkedin.com/company/simple-feast,,Food,7913,6747,42390000,1,,,,,,,https://www.growjo.com/company/Simple_Feast,https://www.indeed.com/jobs?q=company%3A(Simple Feast),41%,For Contact Direct Phone Numbers and Emails see Lead411
Turnitin,turnitin.com,Oakland,CA,United States,593,http://www.linkedin.com/company/turnitin,1996,Tech Services,7914,,85985000,1,saas,,,,,,https://www.growjo.com/company/Turnitin,https://www.indeed.com/jobs?q=company%3A(Turnitin),20%,For Contact Direct Phone Numbers and Emails see Lead411
Bilingual LS,bilingual-ls.com,Boca Raton,FL,Peru,130,http://www.linkedin.com/company/bilingual-ls,2010,Translation,7915,,,1,,,,,,,https://www.growjo.com/company/Bilingual_LS,https://www.indeed.com/jobs?q=company%3A(Bilingual LS),41%,For Contact Direct Phone Numbers and Emails see Lead411
Reinigungsfirma,linkedin.com,Berlin,,Germany,127,http://www.linkedin.com/company/reinigungsfirma,2018,Facilities,7916,2004,30353000,1,saas,,,,,$154.8M,https://www.growjo.com/company/Reinigungsfirma,https://www.indeed.com/jobs?q=company%3A(Reinigungsfirma),27%,For Contact Direct Phone Numbers and Emails see Lead411
venITure,veniture.net,Cologne,,Germany,55,http://www.linkedin.com/company/veniture,2016,Information Technology & Services,7917,7978,,1,,,,,,,https://www.growjo.com/company/venITure,https://www.indeed.com/jobs?q=company%3A(venITure),57%,For Contact Direct Phone Numbers and Emails see Lead411
GForce Life Sciences,gforcelifesciences.com,Chicago,IL,United States,55,http://www.linkedin.com/company/gforce-life-sciences,2013,Recruiting,7918,7276,6600000,1,,,,,,,https://www.growjo.com/company/GForce_Life_Sciences,https://www.indeed.com/jobs?q=company%3A(GForce Life Sciences),57%,For Contact Direct Phone Numbers and Emails see Lead411
Moments Hospice,momentshospice.com,Golden Valley ,MN,United States,55,http://www.linkedin.com/company/moments-hospice,2016,Hospital/Healthcare,7919,8736,14850000,1,,,,,,,https://www.growjo.com/company/Moments_Hospice,https://www.indeed.com/jobs?q=company%3A(Moments Hospice),57%,For Contact Direct Phone Numbers and Emails see Lead411
RWDC Industries,rwdc-industries.com,Athens,GA,United States,55,http://www.linkedin.com/company/rwdc-industries,,Environmental,7920,,11550000,1,,,,,,,https://www.growjo.com/company/RWDC_Industries,https://www.indeed.com/jobs?q=company%3A(RWDC Industries),57%,For Contact Direct Phone Numbers and Emails see Lead411
Clarity Clinic Chicago,claritychi.com,Chicago,IL,United States,103,http://www.linkedin.com/company/clarity-clinic-llc,2015,Hospital/Healthcare,7921,,27810000,1,,,,,,,https://www.growjo.com/company/Clarity_Clinic_Chicago,https://www.indeed.com/jobs?q=company%3A(Clarity Clinic Chicago),41%,For Contact Direct Phone Numbers and Emails see Lead411
My Receptionist,myreceptionist.com,Eau Claire,WI,United States,460,http://www.linkedin.com/company/my-receptionist,,Telecom,7922,8321,149500000,1,,,,,,,https://www.growjo.com/company/My_Receptionist,https://www.indeed.com/jobs?q=company%3A(My Receptionist),46%,For Contact Direct Phone Numbers and Emails see Lead411
Ecolab Digital Center,ecolabdigitalcenter.in,Bengaluru,,India,218,http://www.linkedin.com/company/ecolab-digital-center,2018,Tech Services,7923,9307,31610000,1,,,,,,,https://www.growjo.com/company/Ecolab_Digital_Center,https://www.indeed.com/jobs?q=company%3A(Ecolab Digital Center),42%,For Contact Direct Phone Numbers and Emails see Lead411
ReconMR,reconmr.com,San Marcos,TX,United States,147,http://www.linkedin.com/company/reconmr,2012,Research,7924,,14994000,1,,,,,,,https://www.growjo.com/company/ReconMR,https://www.indeed.com/jobs?q=company%3A(ReconMR),41%,For Contact Direct Phone Numbers and Emails see Lead411
SOC Prime,socprime.com,Wilmington,DE,United States,76,http://www.linkedin.com/company/soc-prime,2015,IT Security,7925,,15504000,1,,,,,,,https://www.growjo.com/company/SOC_Prime,https://www.indeed.com/jobs?q=company%3A(SOC Prime),41%,For Contact Direct Phone Numbers and Emails see Lead411
Mothership,mothership.com,Los Angeles,CA,United States,76,http://www.linkedin.com/company/gomothership,2017,Logistics,7926,,23180000,1,"Services, Transportation, Logistics, Shipping, Trucking, Marketplace",,,,,,https://www.growjo.com/company/Mothership,https://www.indeed.com/jobs?q=company%3A(Mothership),41%,For Contact Direct Phone Numbers and Emails see Lead411
Cell Therapies Pty,celltherapies.com.au,Melbourne,VIC,United States,76,http://www.linkedin.com/company/cell-therapies-pty-ltd,2003,Biotech,7927,4714,11780000,1,,,,,,,https://www.growjo.com/company/Cell_Therapies_Pty,https://www.indeed.com/jobs?q=company%3A(Cell Therapies Pty),41%,For Contact Direct Phone Numbers and Emails see Lead411
Emerest,emerest.com,Brooklyn,NY,United States,76,http://www.linkedin.com/company/emerestofficial,,Hospital/Healthcare,7928,5684,20520000,1,,,,,,,https://www.growjo.com/company/Emerest,https://www.indeed.com/jobs?q=company%3A(Emerest),41%,For Contact Direct Phone Numbers and Emails see Lead411
"biBERK, a Berkshire Hathaway Company",biberk.com,Omaha,NE,United States,76,http://www.linkedin.com/company/biberk,2015,Insurance,7929,,16720000,1,,,,,,,"https://www.growjo.com/company/biBERK,_a_Berkshire_Hathaway_Company","https://www.indeed.com/jobs?q=company%3A(biBERK, a Berkshire Hathaway Company)",41%,For Contact Direct Phone Numbers and Emails see Lead411
HVR,hvr-software.com,San Francisco,CA,United States,120,http://www.linkedin.com/company/hvrsoftware,2012,Tech Services,7930,4260,17400000,1,saas,,,,,$51M,https://www.growjo.com/company/HVR,https://www.indeed.com/jobs?q=company%3A(HVR),41%,For Contact Direct Phone Numbers and Emails see Lead411
Gerent,gerentllc.com,Herndon,VA,United States,120,http://www.linkedin.com/company/gerent,2008,Tech Services,7931,,17400000,1,,,,,,,https://www.growjo.com/company/Gerent,https://www.indeed.com/jobs?q=company%3A(Gerent),41%,For Contact Direct Phone Numbers and Emails see Lead411
STAR of CA,starofca.com,Ventura,CA,United States,181,http://www.linkedin.com/company/star-of-ca,2006,Hospital/Healthcare,7932,6613,48870000,1,,,,,,,https://www.growjo.com/company/STAR_of_CA,https://www.indeed.com/jobs?q=company%3A(STAR of CA),41%,For Contact Direct Phone Numbers and Emails see Lead411
Pet Circle,petcircle.com.au,Sydney,NSW,Australia,181,http://www.linkedin.com/company/petcircle,2011,Retail,7933,8768,41087000,1,,,,,,,https://www.growjo.com/company/Pet_Circle,https://www.indeed.com/jobs?q=company%3A(Pet Circle),41%,For Contact Direct Phone Numbers and Emails see Lead411
Brandfolder,brandfolder.com,Denver,CO,United States,93,http://www.linkedin.com/company/brandfolder-inc-,2012,Salestech,7934,13485,13485000,1,"Enterprise Software,Human Resources Hr,Marketing,Media, saas",Telescope Partners,TechStars,B2B,,$11M,https://www.growjo.com/company/Brandfolder,https://www.indeed.com/jobs?q=company%3A(Brandfolder),41%,For Contact Direct Phone Numbers and Emails see Lead411
Cask,casknx.com,San Diego,CA,United States,242,http://www.linkedin.com/company/cask-nx,2004,Consulting,7935,7924,,1,,,,,,,https://www.growjo.com/company/Cask,https://www.indeed.com/jobs?q=company%3A(Cask),42%,For Contact Direct Phone Numbers and Emails see Lead411
Hudson River Trading,hudson-trading.com,New York,NY,United States,452,http://www.linkedin.com/company/hudson-river-trading,2002,Investments,7936,,102604000,15,Finance,,,,,,https://www.growjo.com/company/Hudson_River_Trading,https://www.indeed.com/jobs?q=company%3A(Hudson River Trading),43%,For Contact Direct Phone Numbers and Emails see Lead411
National Assemblers Inc.,teamnai.com,Lake Worth,FL,United States,259,http://www.linkedin.com/company/national-assemblers-inc,,Retail,7937,,58793000,1,,,,,,,https://www.growjo.com/company/National_Assemblers_Inc.,https://www.indeed.com/jobs?q=company%3A(National Assemblers Inc.),42%,For Contact Direct Phone Numbers and Emails see Lead411
BioAge Labs,bioagelabs.com,Richmond,CA,,37,http://www.linkedin.com/company/bioage-labs,2015,Biotech,7938,,5735000,1,,,,,,$123.9M,https://www.growjo.com/company/BioAge_Labs,https://www.indeed.com/jobs?q=company%3A(BioAge Labs),28%,For Contact Direct Phone Numbers and Emails see Lead411
SpicaWorks,spicaworks.com,Bangalore,,India,110,http://www.linkedin.com/company/spicaworks,2018,Semiconductors,7939,6295,30250000,1,,,,,,,https://www.growjo.com/company/SpicaWorks,https://www.indeed.com/jobs?q=company%3A(SpicaWorks),41%,For Contact Direct Phone Numbers and Emails see Lead411
